hurs(1),clwvi(1),psl(1),tas(1),va0(2),ua2(4)
40.69307327,0.004981124,100345.1797,295.8638306,-0.56635344,-3.215728045
47.2902832,0.006059883,101199.6406,292.9058838,-0.157007262,-2.628427744
51.15997314,0.035300925,101797.5469,284.8318481,1.973358512,1.458688736
66.62498474,0.031438764,102213.1563,275.8073425,1.290567994,2.605806112
85.91387177,0.067564443,102545.9922,270.3272095,1.251755118,4.185547829
87.57157135,0.079070099,102562.7109,267.4806824,1.361956954,5.032919407
86.6703949,0.091742657,102377.1406,267.0592957,3.357640982,5.564438343
82.68732452,0.067773975,102008.9063,273.2436829,1.229568243,6.324183941
67.28871155,0.080138303,101505.0391,279.5536804,1.78729105,0.248559952
43.01806641,0.032694153,100892.5547,285.7975769,2.24090004,1.061212063
40.54524612,0.013153766,100753.6797,293.717926,0.737680793,-1.594962716
42.50447845,0.022896351,100745.1328,296.1576538,-0.84948957,-2.899760723
41.03674698,0.004922892,100636.6875,295.5917664,-0.460444629,-5.04924202
47.91240692,0.010701602,101337.8594,290.5482483,-0.144788548,-2.206377268
53.40979004,0.024857881,101522.8047,284.942627,1.562628031,0.191996232
57.86482239,0.022152094,102389.7188,275.9104004,2.288528681,5.168581963
82.64941406,0.086973406,102428.9375,271.1490479,1.822360396,5.73069191
87.75556946,0.092573009,102631.0625,266.927948,3.147814512,6.852368355
78.84500122,0.068114422,102197.9375,269.9701538,1.072362661,2.726925135
79.14347839,0.021997297,102177.9766,273.8282471,0.789737284,2.997779369
64.06704712,0.043814961,101226.25,280.4451904,1.532484889,0.893831313
42.40246582,0.035014696,101088.5,289.0953674,0.217218295,0.549704432
37.1448288,0.009134781,100656.0391,296.0712585,-0.593577921,-1.117973208
35.61851501,0.002128551,100502.8906,297.5393066,-0.584110796,-2.695252419
41.16596985,0.004897111,100514.7422,296.489563,-0.179299325,-5.133329391
49.69858551,0.010247314,101169.1484,290.3292542,0.112837166,-0.979100883
59.75628281,0.021298535,101806.1953,282.8670654,0.448554754,-0.92615968
72.07752991,0.038557291,101956.3203,275.8623352,2.256788969,1.510289431
87.69411469,0.087856978,102436.3906,264.6768799,3.23086524,7.4349823
89.13738251,0.088797875,102385.1953,262.3128967,3.206755161,7.222080231
83.55838776,0.02723735,102788.6016,261.4591064,0.574409842,0.984758496
81.93881226,0.042623259,101924.0781,274.7459106,1.787695765,3.232320309
53.54774094,0.020229455,101439.4531,282.4937439,1.395449281,2.66077137
43.26262665,0.027973929,101099.9453,287.7284546,0.787166059,0.512609184
34.03508759,0.006609632,100909.6641,295.7762451,-0.275061131,-2.982923508
29.71492958,0.004033217,100462.4766,299.1981812,-0.237468213,-4.198943615
38.87614441,0.006944773,100516.5469,296.37323,-0.443909109,-3.074281931
43.08989334,0.006272065,101164.4766,292.4248657,0.539654136,-1.776282072
34.75862885,0.022229668,101658.8438,287.6239014,1.56022203,0.726231575
78.36790466,0.068938479,102396.8594,273.441864,0.481831729,1.992811918
87.77115631,0.101755723,102409.7969,269.3250427,1.605938911,4.41422224
90.38224792,0.056222294,102256.25,262.1837158,3.386789799,3.830825329
81.33496094,0.060395721,102176.7813,268.1480408,2.669300079,6.944295406
79.65105438,0.049927149,101725.3047,273.132019,2.556894064,3.52846384
64.81484222,0.076284759,101335.375,278.6265564,2.446095705,0.790202558
41.81223679,0.048973393,101187.0156,288.0539551,1.29851675,-0.312796742
48.46932602,0.020390691,100659.9531,294.0851746,0.598424315,-1.620720506
40.18407059,0.004094264,100442.4453,296.6568298,-0.751037657,-4.113782406
38.15992737,0.005722685,100499.4375,296.5887451,0.273891658,-2.989412069
41.97622299,0.000289862,101240.9688,293.2777405,-0.515175521,-2.242927551
48.52000809,0.060863908,101527.2891,285.5267639,2.298188925,0.751978278
84.40839386,0.058973234,102307.875,274.942749,2.095658779,2.114765882
79.7358551,0.054961018,102465.8672,267.9566345,2.718271732,7.283759594
86.99048615,0.076500297,102403.7109,265.3554993,2.663319349,5.253054142
86.15622711,0.055368926,102385.2031,263.9881592,2.193062782,5.065475464
83.04433441,0.045518178,101867.7188,272.1573792,1.816159248,3.056064606
74.88205719,0.067366071,101326.7813,279.7969971,1.869210601,0.536104321
53.15516281,0.066681929,101122.375,287.4891663,1.966897368,1.007094026
39.42329788,0.012829168,100813.2344,294.2889099,0.364155829,-2.790245056
38.29708481,0.005143568,100467.3359,297.553833,-0.220896602,-1.79529798
36.6224556,0.00390166,100386.9375,297.491272,-0.715932846,-3.99664712
45.41101837,0.001604821,101178.7344,291.7568054,-0.359600782,-1.127225995
49.83030701,0.018177813,101866.375,284.9100647,1.350165129,-0.022446664
60.48868561,0.039065409,102369.0156,278.6447449,1.62352705,0.022833621
83.26832581,0.057589483,102232.6484,270.2066345,2.074075937,3.628393888
82.4365921,0.041000064,102727.25,268.1868286,2.219304562,6.188950539
76.27450562,0.046170808,102563.2109,265.0001526,2.300894976,4.891199112
72.657341,0.0281798,101852.6406,275.7828674,1.641494989,1.994885325
42.75959015,0.03138322,101285.2969,283.2289124,2.11341548,3.208476782
40.53089142,0.026197603,101035.5234,289.25177,1.27018702,-0.673038661
28.84157753,0.00065812,100853.9688,295.4146423,-0.426813126,-2.605097771
28.8048439,0.015071178,100527.4922,299.0914612,-0.100331694,-4.940874577
40.97957993,0.005332068,100489.875,296.6752014,-0.028418951,-4.56197834
44.37359238,0.005762532,101111.9063,291.9622498,0.359752744,-2.488110065
44.99020004,0.014456234,101823.8281,286.9065247,1.018513799,1.152505279
74.17900085,0.065428637,102301.4922,276.6932678,1.328497052,1.758176565
87.90377045,0.079575635,102584.8594,270.2836914,2.263973951,6.19069767
89.56732941,0.099378414,102344.1406,269.1177979,2.921702385,7.543469906
87.47302246,0.078408338,102320.6406,269.493988,2.201697111,6.795897007
79.98861694,0.049310762,101834.1641,274.8208923,1.335523486,1.056102991
53.41479492,0.030026434,101325.5156,283.5496521,1.817104936,3.487504721
37.89492416,0.029566161,101085.3828,288.8447266,1.040650249,1.202644348
29.84889221,0.000126974,100666,297.2742004,0.072830103,-3.495559931
38.93070221,0.025243813,100281.8672,298.1906128,-0.695579052,-3.72863698
41.00598907,0.007392544,100372.6484,296.2622681,-0.294970602,-4.688886166
47.87403107,0.006554325,101258.8984,291.8336792,0.130024731,-0.831083357
56.57800674,0.037728593,101567.6406,287.2635803,1.29761517,0.347581506
84.73758698,0.081078582,102388.4844,275.318634,1.268304229,3.306829691
83.72977448,0.103555225,102315.1484,271.141571,3.082383156,6.93777132
93.28185272,0.157710865,102299.2734,268.3987732,3.270568848,5.276471615
87.95227814,0.054192316,102174.8984,271.1835327,1.673877478,5.209585667
87.46513367,0.086957492,101963.9844,274.2816467,1.213953614,1.100152493
83.17054749,0.050349511,101719.8359,277.4591675,1.011550307,2.98666811
47.29076767,0.023096157,101043.0625,289.9890137,0.374313921,-1.160470963
43.55700302,0.013895438,100719.1563,295.7242432,0.304234356,-1.940808773
40.66560364,0.003447718,100470.3359,297.5247803,-0.785056591,-3.587606907
38.60449219,0.003213023,100573.1875,297.506897,-0.106327489,-3.210522175
44.58088684,0.003930286,101182.5547,292.5580444,-0.236174271,-1.146766186
50.40802765,0.05468126,101965.7969,287.18573,0.813750267,-1.239231825
77.62783051,0.109684519,102235.8984,278.9762878,2.473996162,4.35106802
88.4095459,0.11605341,102560.4922,271.4928589,2.560707092,7.029081345
89.19306183,0.069142915,102790.4531,261.9509277,2.13878274,3.518281698
87.87081146,0.073232397,102453.3516,265.5592041,1.572349072,3.12329793
81.70019531,0.032972578,102153.8828,268.3294983,0.555897176,1.43377018
81.16381073,0.08270707,101537.9375,281.7762451,0.917662799,-0.109275326
69.01576996,0.074259102,101128.4688,285.2416687,1.572396636,-1.514737606
44.39765549,0.001559476,100859.0234,295.6791687,-0.104589507,-1.394845843
33.69047546,0.002435018,100306.4063,299.6112976,-0.038822871,-3.013067245
49.64668655,0.009631827,100670.5938,295.1356506,-0.647116303,-2.584914923
44.36449814,0.002230436,101277.3828,293.0801697,-0.014854505,-0.935223639
53.35224533,0.014231521,101791.4219,286.1188354,0.888413489,1.759369493
67.27996063,0.078057736,102023.3281,276.5652161,2.655468464,3.71992445
89.20523071,0.115522042,102440.8203,269.1271362,2.566824675,6.054325104
90.50215149,0.099116288,102457.0078,265.1944885,2.377844334,5.463424206
81.06484222,0.040219948,102696.9531,264.3171387,0.973207355,5.508838654
78.24105835,0.034305703,102275.8047,270.4188538,1.288513303,2.281652212
51.43228149,0.017761489,101500.8125,285.1884766,0.989351392,3.009243965
39.18777084,0.03267578,101316.1797,288.5584106,0.457325369,1.856665015
39.40589523,0.002672394,100753.7656,295.7123718,0.412117332,-2.790048838
54.98968887,0.040852506,100377.9688,295.2747498,-0.222561494,-3.770712376
35.50786591,0.000936618,100512.4688,297.2800598,0.670071721,-5.081101418
47.96258545,0.003739843,101035.6328,291.9802246,0.524248064,-1.741408229
49.66687393,0.005930261,101470.4375,286.1240234,1.262866497,1.190253735
74.48002625,0.063801125,102202.5781,277.6466064,1.949650645,5.360737801
85.01181793,0.071227983,102623.5859,264.3136597,2.055113316,3.916699171
91.08190918,0.088487871,102326.0547,264.9895325,2.873708963,6.499648094
83.00727844,0.039805636,102378.5781,264.4707947,3.067109346,7.851655483
79.76480103,0.055428386,101570.125,276.1548157,1.42600894,2.437083483
57.65520096,0.046233106,101532.9609,281.4995117,1.856159925,3.425045729
42.70773315,0.03105231,101267.2891,287.9909363,0.828942358,-0.21071583
35.87730408,0.00535037,100679.5859,295.3426819,0.287245661,-1.072574854
34.39027786,0.001202163,100555.0469,298.5923462,-0.281348616,-0.881914079
50.76876831,0.016252877,100504.8594,295.5504456,-0.096607618,-2.663347244
45.14513397,0.002550642,101127.25,292.1717529,1.053881645,-1.041371226
48.81288528,0.023000233,101678.75,283.4276428,2.136625528,2.47149229
71.46196747,0.057323769,102050.625,274.2195435,1.790992498,6.558479786
82.62770844,0.048981931,102641.4219,265.6963501,1.792655945,4.444499969
84.55560303,0.076262355,102362.75,269.6570435,2.469066381,7.060220718
74.9901123,0.034910798,102463.7578,267.6833191,1.963842034,3.24327755
73.66955566,0.045048963,101986.1875,273.3926697,2.119150639,5.53209877
41.92033386,0.045856692,100988.9844,283.5903625,1.729228735,1.409783006
42.98636627,0.024695741,100946.3906,289.7434998,0.682266831,-0.118981086
33.83387375,0.001289519,100658.5156,295.7434082,-0.031787749,-0.766793311
30.87558937,0.010379721,100362.2344,299.2507019,0.080486633,-4.501502991
40.50237656,0.007771749,100631.3594,296.6003418,-0.458268762,-2.655384302
43.12989426,0.0103187,101229.5,293.0842896,-0.123359911,-1.331178665
68.99596405,0.042571694,101954.9219,285.1394348,0.063143559,-0.271275491
85.64985657,0.093526036,102159.5,278.2050781,1.301328301,3.99115181
66.373703,0.021577673,102625.7813,267.4412842,0.558180928,4.82130909
69.17649841,0.044986639,102731.0547,268.0540771,0.5056898,3.83289957
69.61595154,0.065502413,101852.7422,269.4634705,2.804299355,7.253536701
81.01013184,0.033004399,102124.3828,269.2243958,1.075203538,0.032091077
55.55125809,0.033950664,101420.9453,282.6726074,1.641246915,1.263033986
30.63642693,0.025145065,100958.2266,292.5058899,1.221024156,-0.03199188
33.34833527,0.005767773,100703.5625,296.9317017,0.191950291,-1.498811007
40.19391632,0.002770849,100288.0234,297.6227112,-0.728000462,-4.13953352
43.52830887,0.012754858,100557.3594,296.3131104,-0.716369867,-3.661134481
42.07596207,0.018906396,101055.6094,291.975647,0.490745038,-0.196323961
47.89849854,0.017846843,101975.4766,285.696991,0.777211368,1.554770231
65.81177521,0.058359534,102083.9688,279.2895508,2.56690383,3.872972965
90.97994995,0.121292613,102092.7656,271.17453,2.147887707,2.025072336
88.31188965,0.059075356,102478.4766,265.9012146,2.828420877,7.091054916
88.9220047,0.091225855,102414.2422,267.076416,2.312396526,8.24825573
74.57423401,0.029714763,101828.8203,275.5795898,3.022788286,5.597993851
42.09849167,0.010864376,101154.9531,283.6249084,1.682305098,3.128813744
42.85447311,0.038539108,100962.3203,285.8405457,1.800103784,0.006583911
49.25543213,0.014651161,100864.0156,293.5693054,0.781867504,-3.289610624
36.62451553,0.029280715,100387.2734,298.8779602,-0.679407954,-3.946713924
39.39148712,0.026686061,100383.9219,297.4131775,-0.339177132,-3.684561729
48.52606964,0.001400888,101215.8047,292.2475281,-0.28173241,-1.113306165
56.26029968,0.051042181,101749.3359,286.8348083,2.000080109,0.318148613
88.01274109,0.099741824,102170.3203,271.1135254,3.108726263,5.901957989
84.29792023,0.032419503,102960.9375,265.268219,1.080307722,4.481118679
84.8890152,0.05139561,102654.6172,268.6720886,2.205304861,4.294277191
78.04093933,0.080944903,102238.6328,268.5505676,2.593358994,8.230437279
77.00021362,0.027527792,101988.2266,273.566803,2.26045537,1.808205962
42.48984146,0.015241567,101396.6016,284.4888611,0.958511591,2.561500788
46.25163269,0.014861559,101178.0469,289.2486877,0.50447011,-2.896600008
41.45067978,0.007620287,100712.1563,295.3763733,0.51054281,-2.033790588
44.63510132,0.045229174,100442.3672,296.6277161,-0.949558318,-2.918762445
39.77686691,0.0063297,100755.5703,296.5150452,0.000107292,-2.922399282
38.72828674,0.00147246,101218.3672,293.0464478,0.562110245,-0.558392823
48.26487732,0.00901149,101878.2891,284.0666809,1.030990362,0.675315619
76.14754486,0.082504705,102233.6719,277.4358521,1.746672153,1.661739707
76.46794891,0.042508148,102669.0391,269.2981567,1.816504955,3.620092869
82.36379242,0.063646846,102608.9453,265.4673462,1.617126822,4.291535854
73.86564636,0.027602287,102251.8281,270.532959,1.854965925,3.517399311
73.99252319,0.044243965,101670.625,275.091217,2.86862874,4.581106663
50.68828583,0.02895348,101386.6484,284.2348328,1.832235694,2.88868022
50.29535675,0.042470191,100975.625,286.5478821,2.051175594,0.398217291
38.46003723,0.016571999,100781.8594,293.2542725,1.451393008,-0.090018161
35.04889297,0.005495065,100357.2891,299.0357666,-0.33758536,-5.06667757
41.89498901,0.006875499,100585.7344,297.0092468,-0.577397645,-3.753564835
40.90798569,0.000470547,101247.7891,293.8569641,0.162139162,-2.178581715
71.21373749,0.090430029,101728.7422,285.6763611,1.432212591,-0.751469672
90.86026764,0.105882451,102196.7422,277.0119019,0.726966143,1.995714903
88.68373871,0.093772732,102443.7656,265.9798889,2.875213385,5.192056179
89.64296722,0.053760659,102582.4375,264.460144,2.509388447,3.240782499
86.8269043,0.111655809,102219.5156,268.6242676,3.427499294,7.109343052
83.52429962,0.05842071,101794.9297,276.2976379,0.746518195,0.138198748
81.02406311,0.086068764,101539.5938,283.984436,1.361134291,0.925701499
71.87448883,0.075736307,101402.8438,286.4562988,0.586197019,1.104430556
58.61411285,0.023958143,100831.0547,293.3564453,0.281038433,-2.03433156
42.4260025,0.01329581,100627.8438,298.1178284,-0.107652657,-1.92932272
48.07213211,0.006246348,100858.1953,295.9900208,-0.780934155,-2.345620155
45.49118805,0.013548331,101261.2891,292.6768494,0.547709942,-2.320240021
66.77957153,0.059951596,101812.6563,283.4987488,-0.002927286,-0.550737083
79.68738556,0.047943451,102266.2891,277.7059021,1.928974986,3.889968157
86.39523315,0.140763879,102194.7813,273.7814331,4.47892189,11.45671558
90.25292969,0.128173232,102381.1484,270.5623169,3.306655884,7.072649002
89.06996155,0.070097029,101984.2109,267.4680176,1.737452388,1.214374065
83.89420319,0.060448062,101686.1094,273.1125793,2.320635319,2.185933828
68.7387085,0.064710572,101363.875,280.5572205,2.749474525,5.064901352
32.73583603,0.021804871,100925.1563,292.0429382,1.1038028,0.213423982
34.1181221,0.004228835,100805.9688,296.5019531,-0.007706835,-1.958668709
38.46813202,0.005580632,100512.2891,297.9391479,-0.343271852,-3.351418972
50.34865189,0.011134497,100539.9063,295.9356384,-1.129724264,-2.593237638
39.12496567,0.00064687,101033.2344,293.7131958,0.832612157,-2.271055937
56.96392822,0.016885761,101628.4531,286.7852173,0.759652495,0.161895931
71.85633087,0.045815382,102245.1406,275.9827271,2.475191832,6.526051998
81.44907379,0.080693655,102916.1328,266.8868103,1.053697348,1.839468837
86.86122894,0.110785276,102146.5938,271.4263611,3.443742514,8.348806381
80.62361908,0.062229868,102183.9766,270.7163086,1.900008678,3.582261086
86.97293854,0.05558496,101752.1797,274.4168091,1.347777963,-3.170291901
73.30577087,0.069046624,101381.6094,280.5700684,1.085196972,0.872015536
51.052845,0.049222931,101021.2188,288.4724731,1.629088521,0.127068236
28.25714684,0.000325011,100505.1719,297.3803406,0.856069446,-3.564677715
33.98968124,0.004475402,100343.9219,299.4872437,-0.515616,-3.415623188
53.59999466,0.012052601,100648.6953,295.3115234,-0.397356391,-2.96512413
44.60127258,0.003664386,101239.7656,292.2463379,0.03502696,-0.282087117
53.14663696,0.038900282,101777.8047,286.2083435,1.343102336,0.27493611
77.04738617,0.06882105,102117.2266,279.0903625,1.359394312,1.24301064
88.1939621,0.118861571,102449.6563,271.3742065,2.148442984,6.076507092
83.39588165,0.055275261,102812.4375,263.2790527,2.158037186,6.674932957
80.62792969,0.044482525,102223.1719,268.6817322,1.463978767,1.370003939
83.15309143,0.052712832,101650.2813,272.7849121,1.934634447,1.740172744
78.27841187,0.081546187,101554.6797,280.2575989,1.67445755,2.29173851
56.91509247,0.03539639,101037.2031,288.0153809,1.815854073,-0.602933764
43.39652634,0.010423724,100657.2734,296.3494873,0.77218312,-2.645839453
36.24879837,0.007932251,100291.0547,299.4584045,0.160715029,-4.036226749
47.62027359,0.011356334,100633.8125,296.8281555,-0.215263233,-2.387643814
42.66104889,0.014051413,100994.4141,294.0434265,0.221250802,-2.855423927
50.37254333,0.02917124,101723.5313,286.7055054,1.467927217,-0.011975802
64.94035339,0.051305771,102127.4922,277.4182434,2.106639147,5.187831879
82.56719971,0.072353162,102606.7188,271.3256836,2.213959694,6.393235207
82.30418396,0.074737549,102570.3672,270.9108582,1.456033945,8.855164528
75.08126831,0.066487782,102290.5625,268.0916138,1.443009019,3.730377436
78.01412201,0.035584491,102227.4609,272.1990967,1.253130794,3.738621712
63.61159515,0.063074946,101345.2344,280.9505005,2.43686676,2.067370653
60.23653793,0.065120541,101100.2891,287.2002258,2.00878644,2.128739119
39.58573532,0.003070673,100789.4141,295.7193298,-0.181752816,-3.438188314
36.338974,0.002951505,100389.4141,298.9417419,-0.348739088,-2.723875999
40.26705933,0.018304385,100338.2109,297.6905212,-0.186335832,-5.013944626
41.44644928,0.020593893,101173.6953,294.2467651,0.742245913,-1.721143842
47.92538834,0.034626245,101532.3984,287.3415222,2.474855185,2.978483915
67.35523987,0.040029723,102289.4297,279.2882996,1.359547257,1.863769889
80.82501221,0.127727807,102183.7344,273.0529785,3.787099838,6.742240906
